tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
36838,note_on,,,,,6,0,1,,,,,,0,,65,0
36840,note_on,,,,,2,0,1,,,,,,0,,53,0
36845,note_on,,,,,5,0,1,,,,,,0,,61,0
36848,note_on,,,,,3,0,1,,,,,,0,,57,0
36852,note_on,,,,,4,0,1,,,,,,0,,89,83
36881,note_on,,,,,29,0,1,,,,,,0,,81,78
36895,note_on,,,,,14,0,1,,,,,,0,,89,0
36904,note_on,,,,,9,0,1,,,,,,0,,77,77
36907,note_on,,,,,3,0,1,,,,,,0,,81,0
36916,note_on,,,,,9,0,1,,,,,,0,,77,0
36932,note_on,,,,,16,0,1,,,,,,0,,61,85
36934,note_on,,,,,2,0,1,,,,,,0,,49,80
36936,note_on,,,,,2,0,1,,,,,,0,,77,75
36938,control_change,,,,,2,0,1,,,,64,0,0,,,
36958,control_change,,,,,20,0,1,,,,64,127,0,,,
36962,note_on,,,,,4,0,1,,,,,,0,,61,0
36965,note_on,,,,,3,0,1,,,,,,0,,49,0
36969,note_on,,,,,4,0,1,,,,,,0,,69,82
36992,note_on,,,,,23,0,1,,,,,,0,,77,0
36998,note_on,,,,,6,0,1,,,,,,0,,65,82
37007,note_on,,,,,9,0,1,,,,,,0,,69,0
37021,note_on,,,,,14,0,1,,,,,,0,,65,0
37023,note_on,,,,,2,0,1,,,,,,0,,59,85
37025,note_on,,,,,2,0,1,,,,,,0,,47,85
37030,control_change,,,,,5,0,1,,,,64,0,0,,,
37047,control_change,,,,,17,0,1,,,,64,127,0,,,
37049,note_on,,,,,2,0,1,,,,,,0,,59,0
37050,note_on,,,,,1,0,1,,,,,,0,,47,0
37064,note_on,,,,,14,0,1,,,,,,0,,59,78
37090,note_on,,,,,26,0,1,,,,,,0,,59,0
37108,note_on,,,,,18,0,1,,,,,,0,,50,84
37108,note_on,,,,,0,0,1,,,,,,0,,62,87
37119,control_change,,,,,11,0,1,,,,64,0,0,,,
37122,note_on,,,,,3,0,1,,,,,,0,,62,0
37126,note_on,,,,,4,0,1,,,,,,0,,50,0
37132,control_change,,,,,6,0,1,,,,64,127,0,,,
37144,note_on,,,,,12,0,1,,,,,,0,,62,77
37171,note_on,,,,,27,0,1,,,,,,0,,62,0
37184,note_on,,,,,13,0,1,,,,,,0,,61,91
37185,control_change,,,,,1,0,1,,,,64,0,0,,,
37186,note_on,,,,,1,0,1,,,,,,0,,49,84
37200,control_change,,,,,14,0,1,,,,64,127,0,,,
37202,note_on,,,,,2,0,1,,,,,,0,,61,0
37207,note_on,,,,,5,0,1,,,,,,0,,49,0
37216,note_on,,,,,9,0,1,,,,,,0,,61,81
37246,note_on,,,,,30,0,1,,,,,,0,,61,0
37263,note_on,,,,,17,0,1,,,,,,0,,57,94
37264,control_change,,,,,1,0,1,,,,64,0,0,,,
37265,note_on,,,,,1,0,1,,,,,,0,,45,88
37277,note_on,,,,,12,0,1,,,,,,0,,57,0
37278,control_change,,,,,1,0,1,,,,64,127,0,,,
37279,note_on,,,,,1,0,1,,,,,,0,,45,0
37294,note_on,,,,,15,0,1,,,,,,0,,57,84
37339,note_on,,,,,45,0,1,,,,,,0,,57,0
37345,control_change,,,,,6,0,1,,,,64,0,0,,,
37348,note_on,,,,,3,0,1,,,,,,0,,45,98
37351,note_on,,,,,3,0,1,,,,,,0,,33,95
37376,note_on,,,,,25,0,1,,,,,,0,,33,0
37377,control_change,,,,,1,0,1,,,,64,127,0,,,
37383,note_on,,,,,6,0,1,,,,,,0,,45,0
37410,note_on,,,,,27,0,1,,,,,,0,,90,83
37444,note_on,,,,,34,0,1,,,,,,0,,93,63
37451,note_on,,,,,7,0,1,,,,,,0,,90,0
37469,note_on,,,,,18,0,1,,,,,,0,,93,0
37470,note_on,,,,,1,0,1,,,,,,0,,54,76
37470,note_on,,,,,0,0,1,,,,,,0,,66,88
37470,note_on,,,,,0,0,1,,,,,,0,,62,72
37472,note_on,,,,,2,0,1,,,,,,0,,57,55
37474,note_on,,,,,2,0,1,,,,,,0,,102,93
37502,note_on,,,,,28,0,1,,,,,,0,,93,84
37520,note_on,,,,,18,0,1,,,,,,0,,102,0
37530,note_on,,,,,10,0,1,,,,,,0,,90,78
37531,note_on,,,,,1,0,1,,,,,,0,,93,0
37535,note_on,,,,,4,0,1,,,,,,0,,62,0
37535,note_on,,,,,0,0,1,,,,,,0,,66,0
37537,note_on,,,,,2,0,1,,,,,,0,,90,0
37539,note_on,,,,,2,0,1,,,,,,0,,57,0
37542,note_on,,,,,3,0,1,,,,,,0,,54,0
37560,note_on,,,,,18,0,1,,,,,,0,,90,92
37587,note_on,,,,,27,0,1,,,,,,0,,81,87
37606,note_on,,,,,19,0,1,,,,,,0,,90,0
37614,note_on,,,,,8,0,1,,,,,,0,,78,85
37616,note_on,,,,,2,0,1,,,,,,0,,81,0
37625,note_on,,,,,9,0,1,,,,,,0,,78,0
37636,note_on,,,,,11,0,1,,,,,,0,,62,87
37637,control_change,,,,,1,0,1,,,,64,0,0,,,
37638,note_on,,,,,1,0,1,,,,,,0,,50,87
37646,note_on,,,,,8,0,1,,,,,,0,,78,79
37654,note_on,,,,,8,0,1,,,,,,0,,62,0
37657,note_on,,,,,3,0,1,,,,,,0,,50,0
37659,control_change,,,,,2,0,1,,,,64,127,0,,,
37662,note_on,,,,,3,0,1,,,,,,0,,78,0
37668,note_on,,,,,6,0,1,,,,,,0,,69,83
37686,note_on,,,,,18,0,1,,,,,,0,,69,0
37692,note_on,,,,,6,0,1,,,,,,0,,66,87
37710,note_on,,,,,18,0,1,,,,,,0,,66,0
37725,note_on,,,,,15,0,1,,,,,,0,,61,97
37727,note_on,,,,,2,0,1,,,,,,0,,49,92
37730,control_change,,,,,3,0,1,,,,64,0,0,,,
37747,note_on,,,,,17,0,1,,,,,,0,,61,0
37749,control_change,,,,,2,0,1,,,,64,127,0,,,
37750,note_on,,,,,1,0,1,,,,,,0,,49,0
37768,note_on,,,,,18,0,1,,,,,,0,,61,68
37786,note_on,,,,,18,0,1,,,,,,0,,61,0
37804,note_on,,,,,18,0,1,,,,,,0,,52,84
37807,note_on,,,,,3,0,1,,,,,,0,,64,71
37811,control_change,,,,,4,0,1,,,,64,0,0,,,
37827,note_on,,,,,16,0,1,,,,,,0,,64,0
37828,note_on,,,,,1,0,1,,,,,,0,,52,0
37829,control_change,,,,,1,0,1,,,,64,127,0,,,
37841,note_on,,,,,12,0,1,,,,,,0,,64,90
37866,note_on,,,,,25,0,1,,,,,,0,,64,0
37875,note_on,,,,,9,0,1,,,,,,0,,62,82
37877,note_on,,,,,2,0,1,,,,,,0,,50,84
37882,control_change,,,,,5,0,1,,,,64,0,0,,,
37896,note_on,,,,,14,0,1,,,,,,0,,62,0
37900,note_on,,,,,4,0,1,,,,,,0,,50,0
37905,control_change,,,,,5,0,1,,,,64,127,0,,,
37910,note_on,,,,,5,0,1,,,,,,0,,62,87
37938,note_on,,,,,28,0,1,,,,,,0,,62,0
37943,note_on,,,,,5,0,1,,,,,,0,,59,93
37944,note_on,,,,,1,0,1,,,,,,0,,47,75
37949,control_change,,,,,5,0,1,,,,64,0,0,,,
37958,note_on,,,,,9,0,1,,,,,,0,,59,0
37961,note_on,,,,,3,0,1,,,,,,0,,47,0
37965,control_change,,,,,4,0,1,,,,64,127,0,,,
37976,note_on,,,,,11,0,1,,,,,,0,,59,77
37994,note_on,,,,,18,0,1,,,,,,0,,59,0
38006,note_on,,,,,0,0,1,,,,,,0,,44,85
38006,note_on,,,,,12,0,1,,,,,,0,,56,101
38010,control_change,,,,,4,0,1,,,,64,0,0,,,
38025,note_on,,,,,15,0,1,,,,,,0,,44,0
38026,note_on,,,,,1,0,1,,,,,,0,,56,0
38030,control_change,,,,,4,0,1,,,,64,127,0,,,
38039,note_on,,,,,9,0,1,,,,,,0,,56,95
38063,note_on,,,,,24,0,1,,,,,,0,,56,0
38074,note_on,,,,,11,0,1,,,,,,0,,47,86
38075,note_on,,,,,1,0,1,,,,,,0,,59,77
38084,control_change,,,,,9,0,1,,,,64,0,0,,,
38095,note_on,,,,,11,0,1,,,,,,0,,59,0
38099,note_on,,,,,4,0,1,,,,,,0,,47,0
38102,control_change,,,,,3,0,1,,,,64,127,0,,,
38107,note_on,,,,,5,0,1,,,,,,0,,59,88
38129,note_on,,,,,22,0,1,,,,,,0,,59,0
38138,note_on,,,,,9,0,1,,,,,,0,,57,81
38139,note_on,,,,,1,0,1,,,,,,0,,45,84
38151,control_change,,,,,12,0,1,,,,64,0,0,,,
38156,note_on,,,,,5,0,1,,,,,,0,,57,0
38164,note_on,,,,,8,0,1,,,,,,0,,45,0
38170,control_change,,,,,6,0,1,,,,64,127,0,,,
38171,note_on,,,,,1,0,1,,,,,,0,,57,92
38198,note_on,,,,,27,0,1,,,,,,0,,57,0
38208,note_on,,,,,10,0,1,,,,,,0,,54,88
38208,control_change,,,,,0,0,1,,,,64,0,0,,,
38209,note_on,,,,,1,0,1,,,,,,0,,42,83
38225,note_on,,,,,16,0,1,,,,,,0,,54,0
38228,note_on,,,,,3,0,1,,,,,,0,,42,0
38230,control_change,,,,,2,0,1,,,,64,127,0,,,
38240,note_on,,,,,10,0,1,,,,,,0,,54,84
38266,note_on,,,,,26,0,1,,,,,,0,,54,0
38278,note_on,,,,,12,0,1,,,,,,0,,49,89
38279,note_on,,,,,1,0,1,,,,,,0,,37,84
38292,control_change,,,,,13,0,1,,,,64,0,0,,,
38297,note_on,,,,,5,0,1,,,,,,0,,49,0
38298,note_on,,,,,1,0,1,,,,,,0,,37,0
38320,note_on,,,,,22,0,1,,,,,,0,,38,78
38321,note_on,,,,,1,0,1,,,,,,0,,50,80
38332,note_on,,,,,11,0,1,,,,,,0,,50,0
38333,note_on,,,,,1,0,1,,,,,,0,,38,0
38356,note_on,,,,,0,0,1,,,,,,0,,40,88
38356,note_on,,,,,23,0,1,,,,,,0,,52,91
38368,note_on,,,,,12,0,1,,,,,,0,,40,0
38368,note_on,,,,,0,0,1,,,,,,0,,52,0
38390,note_on,,,,,22,0,1,,,,,,0,,50,85
38390,note_on,,,,,0,0,1,,,,,,0,,38,90
38404,note_on,,,,,14,0,1,,,,,,0,,50,0
38406,note_on,,,,,2,0,1,,,,,,0,,38,0
38426,note_on,,,,,20,0,1,,,,,,0,,49,80
38429,note_on,,,,,3,0,1,,,,,,0,,37,75
38440,note_on,,,,,11,0,1,,,,,,0,,37,0
38440,note_on,,,,,0,0,1,,,,,,0,,49,0
38465,note_on,,,,,25,0,1,,,,,,0,,47,87
38466,note_on,,,,,1,0,1,,,,,,0,,35,91
38477,note_on,,,,,11,0,1,,,,,,0,,47,0
38479,note_on,,,,,2,0,1,,,,,,0,,35,0
38500,note_on,,,,,21,0,1,,,,,,0,,44,101
38502,note_on,,,,,2,0,1,,,,,,0,,32,96
38514,note_on,,,,,12,0,1,,,,,,0,,44,0
38515,note_on,,,,,1,0,1,,,,,,0,,32,0
38544,note_on,,,,,29,0,1,,,,,,0,,33,91
38545,note_on,,,,,1,0,1,,,,,,0,,45,91
38552,note_on,,,,,7,0,1,,,,,,0,,45,0
38552,note_on,,,,,0,0,1,,,,,,0,,33,0
38576,note_on,,,,,0,0,1,,,,,,0,,35,95
38576,note_on,,,,,24,0,1,,,,,,0,,47,95
38587,note_on,,,,,11,0,1,,,,,,0,,47,0
38590,note_on,,,,,3,0,1,,,,,,0,,35,0
38611,note_on,,,,,21,0,1,,,,,,0,,45,95
38612,note_on,,,,,1,0,1,,,,,,0,,33,98
38622,note_on,,,,,10,0,1,,,,,,0,,45,0
38624,note_on,,,,,2,0,1,,,,,,0,,33,0
38647,note_on,,,,,23,0,1,,,,,,0,,44,86
38650,note_on,,,,,3,0,1,,,,,,0,,32,86
38660,note_on,,,,,0,0,1,,,,,,0,,44,0
38660,note_on,,,,,10,0,1,,,,,,0,,32,0
38685,note_on,,,,,25,0,1,,,,,,0,,42,86
38687,note_on,,,,,2,0,1,,,,,,0,,30,84
38700,note_on,,,,,13,0,1,,,,,,0,,42,0
38702,note_on,,,,,2,0,1,,,,,,0,,30,0
38724,note_on,,,,,22,0,1,,,,,,0,,29,100
38725,note_on,,,,,1,0,1,,,,,,0,,41,82
38737,note_on,,,,,12,0,1,,,,,,0,,41,0
38737,note_on,,,,,0,0,1,,,,,,0,,29,0
38765,note_on,,,,,28,0,1,,,,,,0,,30,92
38766,note_on,,,,,1,0,1,,,,,,0,,42,83
38777,note_on,,,,,11,0,1,,,,,,0,,42,0
38777,note_on,,,,,0,0,1,,,,,,0,,30,0
38805,note_on,,,,,28,0,1,,,,,,0,,44,104
38807,note_on,,,,,2,0,1,,,,,,0,,32,90
38820,note_on,,,,,13,0,1,,,,,,0,,44,0
38821,note_on,,,,,1,0,1,,,,,,0,,32,0
38847,note_on,,,,,26,0,1,,,,,,0,,45,94
38848,note_on,,,,,1,0,1,,,,,,0,,33,93
38857,note_on,,,,,9,0,1,,,,,,0,,45,0
38858,note_on,,,,,1,0,1,,,,,,0,,33,0
38887,note_on,,,,,29,0,1,,,,,,0,,49,100
38888,note_on,,,,,1,0,1,,,,,,0,,37,92
38900,note_on,,,,,12,0,1,,,,,,0,,49,0
38902,note_on,,,,,2,0,1,,,,,,0,,37,0
38932,note_on,,,,,30,0,1,,,,,,0,,50,88
38932,note_on,,,,,0,0,1,,,,,,0,,38,94
38944,note_on,,,,,12,0,1,,,,,,0,,50,0
38945,note_on,,,,,1,0,1,,,,,,0,,38,0
38976,note_on,,,,,31,0,1,,,,,,0,,41,97
38977,note_on,,,,,1,0,1,,,,,,0,,53,92
38991,note_on,,,,,14,0,1,,,,,,0,,53,0
38994,note_on,,,,,3,0,1,,,,,,0,,41,0
39020,note_on,,,,,26,0,1,,,,,,0,,54,87
39021,note_on,,,,,1,0,1,,,,,,0,,42,89
39035,note_on,,,,,14,0,1,,,,,,0,,54,0
39038,note_on,,,,,3,0,1,,,,,,0,,42,0
39070,note_on,,,,,32,0,1,,,,,,0,,56,102
39071,note_on,,,,,1,0,1,,,,,,0,,44,93
39090,note_on,,,,,19,0,1,,,,,,0,,56,0
39094,note_on,,,,,4,0,1,,,,,,0,,44,0
39123,note_on,,,,,29,0,1,,,,,,0,,45,94
39124,note_on,,,,,1,0,1,,,,,,0,,57,95
39140,note_on,,,,,16,0,1,,,,,,0,,57,0
39140,note_on,,,,,0,0,1,,,,,,0,,45,0
39175,note_on,,,,,35,0,1,,,,,,0,,61,91
39177,note_on,,,,,2,0,1,,,,,,0,,49,91
39206,note_on,,,,,29,0,1,,,,,,0,,49,0
39209,note_on,,,,,3,0,1,,,,,,0,,61,0
39210,control_change,,,,,1,0,1,,,,64,127,0,,,
39238,note_on,,,,,28,0,1,,,,,,0,,62,94
39239,note_on,,,,,1,0,1,,,,,,0,,50,94
39256,control_change,,,,,17,0,1,,,,64,0,0,,,
39269,note_on,,,,,13,0,1,,,,,,0,,50,0
39271,note_on,,,,,2,0,1,,,,,,0,,62,0
39279,control_change,,,,,8,0,1,,,,64,127,0,,,
39309,note_on,,,,,30,0,1,,,,,,0,,65,96
39312,note_on,,,,,3,0,1,,,,,,0,,53,96
39331,control_change,,,,,19,0,1,,,,64,0,0,,,
39356,control_change,,,,,25,0,1,,,,64,127,0,,,
39367,note_on,,,,,11,0,1,,,,,,0,,53,0
39369,note_on,,,,,2,0,1,,,,,,0,,65,0
39410,note_on,,,,,41,0,1,,,,,,0,,54,96
39411,note_on,,,,,1,0,1,,,,,,0,,66,96
39425,control_change,,,,,14,0,1,,,,64,0,0,,,
39454,control_change,,,,,29,0,1,,,,64,127,0,,,
39481,note_on,,,,,27,0,1,,,,,,0,,66,0
39482,note_on,,,,,1,0,1,,,,,,0,,54,0
39531,note_on,,,,,49,0,1,,,,,,0,,56,102
39532,note_on,,,,,1,0,1,,,,,,0,,68,102
39534,control_change,,,,,2,0,1,,,,64,0,0,,,
39562,control_change,,,,,28,0,1,,,,64,127,0,,,
39589,note_on,,,,,27,0,1,,,,,,0,,56,0
39590,note_on,,,,,1,0,1,,,,,,0,,68,0
39669,note_on,,,,,79,0,1,,,,,,0,,69,106
39670,note_on,,,,,1,0,1,,,,,,0,,57,108
39674,control_change,,,,,4,0,1,,,,64,0,0,,,
39710,control_change,,,,,36,0,1,,,,64,127,0,,,
39713,note_on,,,,,3,0,1,,,,,,0,,69,0
39731,note_on,,,,,18,0,1,,,,,,0,,57,0
39797,control_change,,,,,66,0,1,,,,64,0,0,,,
39811,note_on,,,,,14,0,1,,,,,,0,,44,108
39812,note_on,,,,,1,0,1,,,,,,0,,32,108
39828,control_change,,,,,16,0,1,,,,64,127,0,,,
39830,note_on,,,,,0,0,1,,,,,,0,,44,0
39830,note_on,,,,,2,0,1,,,,,,0,,32,0
39879,note_on,,,,,49,0,1,,,,,,0,,56,69
39913,note_on,,,,,34,0,1,,,,,,0,,54,63
39922,note_on,,,,,9,0,1,,,,,,0,,56,0
39948,note_on,,,,,26,0,1,,,,,,0,,54,0
39954,note_on,,,,,6,0,1,,,,,,0,,60,67
39959,note_on,,,,,0,0,1,,,,,,0,,78,74
39959,note_on,,,,,5,0,1,,,,,,0,,90,81
39989,note_on,,,,,30,0,1,,,,,,0,,60,0
39990,note_on,,,,,1,0,1,,,,,,0,,56,68
40023,note_on,,,,,33,0,1,,,,,,0,,54,72
40025,note_on,,,,,2,0,1,,,,,,0,,56,0
40057,note_on,,,,,32,0,1,,,,,,0,,54,0
40059,note_on,,,,,2,0,1,,,,,,0,,46,80
40062,control_change,,,,,3,0,1,,,,64,0,0,,,
40086,control_change,,,,,24,0,1,,,,64,127,0,,,
40090,note_on,,,,,4,0,1,,,,,,0,,46,0
40093,note_on,,,,,3,0,1,,,,,,0,,56,69
40104,note_on,,,,,11,0,1,,,,,,0,,90,0
40107,note_on,,,,,3,0,1,,,,,,0,,78,0
40123,note_on,,,,,16,0,1,,,,,,0,,54,57
40126,note_on,,,,,3,0,1,,,,,,0,,56,0
40152,note_on,,,,,26,0,1,,,,,,0,,61,68
40153,note_on,,,,,1,0,1,,,,,,0,,89,72
40154,note_on,,,,,1,0,1,,,,,,0,,77,67
40155,note_on,,,,,1,0,1,,,,,,0,,54,0
40180,note_on,,,,,25,0,1,,,,,,0,,89,0
40184,note_on,,,,,4,0,1,,,,,,0,,61,0
40186,note_on,,,,,2,0,1,,,,,,0,,56,58
40187,note_on,,,,,1,0,1,,,,,,0,,77,0
40210,note_on,,,,,23,0,1,,,,,,0,,54,70
40213,note_on,,,,,3,0,1,,,,,,0,,56,0
40236,note_on,,,,,23,0,1,,,,,,0,,54,0
40238,control_change,,,,,2,0,1,,,,64,0,0,,,
40242,note_on,,,,,4,0,1,,,,,,0,,48,74
40247,note_on,,,,,5,0,1,,,,,,0,,86,77
40248,note_on,,,,,1,0,1,,,,,,0,,74,70
40268,note_on,,,,,20,0,1,,,,,,0,,74,0
40270,control_change,,,,,2,0,1,,,,64,127,0,,,
40276,note_on,,,,,0,0,1,,,,,,0,,56,70
40276,note_on,,,,,6,0,1,,,,,,0,,86,0
40277,note_on,,,,,1,0,1,,,,,,0,,48,0
40310,note_on,,,,,0,0,1,,,,,,0,,54,52
40310,note_on,,,,,33,0,1,,,,,,0,,56,0
40331,note_on,,,,,21,0,1,,,,,,0,,54,0
40337,note_on,,,,,6,0,1,,,,,,0,,63,65
40338,note_on,,,,,1,0,1,,,,,,0,,77,65
40338,note_on,,,,,0,0,1,,,,,,0,,89,69
40366,note_on,,,,,0,0,1,,,,,,0,,77,0
40366,note_on,,,,,28,0,1,,,,,,0,,89,0
40369,note_on,,,,,3,0,1,,,,,,0,,56,63
40381,note_on,,,,,12,0,1,,,,,,0,,63,0
40398,note_on,,,,,17,0,1,,,,,,0,,54,62
40399,note_on,,,,,1,0,1,,,,,,0,,56,0
40420,note_on,,,,,21,0,1,,,,,,0,,54,0
40429,control_change,,,,,9,0,1,,,,64,0,0,,,
40431,note_on,,,,,2,0,1,,,,,,0,,49,63
40433,note_on,,,,,2,0,1,,,,,,0,,87,79
40433,note_on,,,,,0,0,1,,,,,,0,,75,74
40457,note_on,,,,,24,0,1,,,,,,0,,49,0
40458,control_change,,,,,1,0,1,,,,64,127,0,,,
40466,note_on,,,,,8,0,1,,,,,,0,,58,62
40480,note_on,,,,,14,0,1,,,,,,0,,87,0
40486,note_on,,,,,6,0,1,,,,,,0,,75,0
40492,note_on,,,,,6,0,1,,,,,,0,,58,0
40494,note_on,,,,,2,0,1,,,,,,0,,54,49
40516,note_on,,,,,22,0,1,,,,,,0,,54,0
40525,note_on,,,,,9,0,1,,,,,,0,,66,72
40530,note_on,,,,,5,0,1,,,,,,0,,85,70
40530,note_on,,,,,0,0,1,,,,,,0,,73,63
40557,note_on,,,,,27,0,1,,,,,,0,,58,63
40562,set_tempo,,,,,4438,1,0,,468750,,,,,,,
40570,note_on,,,,,13,0,1,,,,,,0,,66,0
40576,note_on,,,,,6,0,1,,,,,,0,,85,0
40584,note_on,,,,,8,0,1,,,,,,0,,73,0
40585,note_on,,,,,1,0,1,,,,,,0,,54,57
40590,note_on,,,,,5,0,1,,,,,,0,,58,0
40611,note_on,,,,,21,0,1,,,,,,0,,54,0
40617,note_on,,,,,6,0,1,,,,,,0,,51,76
40618,control_change,,,,,1,0,1,,,,64,0,0,,,
40619,note_on,,,,,1,0,1,,,,,,0,,71,70
40620,note_on,,,,,1,0,1,,,,,,0,,83,74
40634,set_tempo,,,,,72,1,0,,465116,,,,,,,
40635,note_on,,,,,15,0,1,,,,,,0,,71,0
40647,control_change,,,,,12,0,1,,,,64,127,0,,,
40648,note_on,,,,,1,0,1,,,,,,0,,60,56
40651,note_on,,,,,3,0,1,,,,,,0,,83,0
40656,note_on,,,,,5,0,1,,,,,,0,,51,0
40670,note_on,,,,,14,0,1,,,,,,0,,60,0
40676,note_on,,,,,6,0,1,,,,,,0,,56,60
40703,note_on,,,,,27,0,1,,,,,,0,,56,0
40706,set_tempo,,,,,72,1,0,,461538,,,,,,,
40708,note_on,,,,,5,0,1,,,,,,0,,66,66
40711,note_on,,,,,0,0,1,,,,,,0,,85,82
40711,note_on,,,,,3,0,1,,,,,,0,,73,66
40736,note_on,,,,,25,0,1,,,,,,0,,60,60
40742,note_on,,,,,6,0,1,,,,,,0,,66,0
40752,note_on,,,,,10,0,1,,,,,,0,,85,0
40764,note_on,,,,,12,0,1,,,,,,0,,56,69
40768,note_on,,,,,4,0,1,,,,,,0,,73,0
40771,note_on,,,,,3,0,1,,,,,,0,,60,0
40776,set_tempo,,,,,70,1,0,,458015,,,,,,,
40797,note_on,,,,,26,0,1,,,,,,0,,56,0
40800,note_on,,,,,3,0,1,,,,,,0,,52,74
40800,note_on,,,,,0,0,1,,,,,,0,,84,71
40801,note_on,,,,,1,0,1,,,,,,0,,72,70
40803,control_change,,,,,2,0,1,,,,64,0,0,,,
40827,note_on,,,,,24,0,1,,,,,,0,,84,0
40831,note_on,,,,,4,0,1,,,,,,0,,61,67
40832,control_change,,,,,1,0,1,,,,64,127,0,,,
40836,note_on,,,,,4,0,1,,,,,,0,,72,0
40837,note_on,,,,,1,0,1,,,,,,0,,52,0
40848,set_tempo,,,,,72,1,0,,454545,,,,,,,
40856,note_on,,,,,19,0,1,,,,,,0,,56,69
40881,note_on,,,,,25,0,1,,,,,,0,,61,0
40889,note_on,,,,,8,0,1,,,,,,0,,56,0
40891,note_on,,,,,2,0,1,,,,,,0,,82,75
40891,note_on,,,,,0,0,1,,,,,,0,,67,52
40893,note_on,,,,,2,0,1,,,,,,0,,70,70
40918,set_tempo,,,,,70,1,0,,451128,,,,,,,
40920,set_tempo,,,,,2,1,0,,447761,,,,,,,
40926,note_on,,,,,33,0,1,,,,,,0,,61,62
40927,note_on,,,,,1,0,1,,,,,,0,,82,0
40938,note_on,,,,,11,0,1,,,,,,0,,70,0
40940,note_on,,,,,2,0,1,,,,,,0,,67,0
40950,note_on,,,,,10,0,1,,,,,,0,,56,57
40956,set_tempo,,,,,36,1,0,,451128,,,,,,,
40963,note_on,,,,,13,0,1,,,,,,0,,61,0
40978,control_change,,,,,15,0,1,,,,64,0,0,,,
40984,note_on,,,,,0,0,1,,,,,,0,,53,69
40984,note_on,,,,,6,0,1,,,,,,0,,79,69
40986,note_on,,,,,2,0,1,,,,,,0,,67,62
40987,note_on,,,,,1,0,1,,,,,,0,,56,0
40990,set_tempo,,,,,34,1,0,,454545,,,,,,,
41002,note_on,,,,,15,0,1,,,,,,0,,67,0
41005,note_on,,,,,3,0,1,,,,,,0,,79,0
41008,control_change,,,,,3,0,1,,,,64,127,0,,,
41019,note_on,,,,,11,0,1,,,,,,0,,59,45
41024,set_tempo,,,,,34,1,0,,458015,,,,,,,
41036,note_on,,,,,17,0,1,,,,,,0,,53,0
41045,note_on,,,,,9,0,1,,,,,,0,,68,76
41046,note_on,,,,,1,0,1,,,,,,0,,80,72
41047,note_on,,,,,1,0,1,,,,,,0,,62,55
41055,note_on,,,,,8,0,1,,,,,,0,,59,0
41058,set_tempo,,,,,34,1,0,,461538,,,,,,,
41064,control_change,,,,,9,0,1,,,,64,0,0,,,
41066,note_on,,,,,2,0,1,,,,,,0,,68,0
41068,note_on,,,,,2,0,1,,,,,,0,,80,0
41072,note_on,,,,,4,0,1,,,,,,0,,56,68
41076,note_on,,,,,4,0,1,,,,,,0,,62,0
41086,control_change,,,,,10,0,1,,,,64,127,0,,,
41092,set_tempo,,,,,34,1,0,,465116,,,,,,,
41104,note_on,,,,,18,0,1,,,,,,0,,82,81
41106,note_on,,,,,0,0,1,,,,,,0,,59,48
41106,note_on,,,,,2,0,1,,,,,,0,,70,77
41126,set_tempo,,,,,34,1,0,,468750,,,,,,,
41131,note_on,,,,,25,0,1,,,,,,0,,56,0
41131,note_on,,,,,0,0,1,,,,,,0,,62,58
41137,note_on,,,,,6,0,1,,,,,,0,,82,0
41138,control_change,,,,,1,0,1,,,,64,0,0,,,
41142,note_on,,,,,4,0,1,,,,,,0,,59,0
41143,control_change,,,,,1,0,1,,,,64,127,0,,,
41146,note_on,,,,,3,0,1,,,,,,0,,70,0
41160,set_tempo,,,,,34,1,0,,472441,,,,,,,
41163,note_on,,,,,17,0,1,,,,,,0,,54,68
41164,note_on,,,,,1,0,1,,,,,,0,,62,0
41168,note_on,,,,,4,0,1,,,,,,0,,80,74
41170,note_on,,,,,2,0,1,,,,,,0,,68,77
41180,control_change,,,,,10,0,1,,,,64,0,0,,,
41196,set_tempo,,,,,36,1,0,,476190,,,,,,,
41200,note_on,,,,,20,0,1,,,,,,0,,60,53
41202,control_change,,,,,2,0,1,,,,64,127,0,,,
41220,note_on,,,,,18,0,1,,,,,,0,,80,0
41221,note_on,,,,,1,0,1,,,,,,0,,68,0
41224,note_on,,,,,3,0,1,,,,,,0,,60,0
41226,note_on,,,,,2,0,1,,,,,,0,,54,0
41230,set_tempo,,,,,34,1,0,,480000,,,,,,,
41232,note_on,,,,,6,0,1,,,,,,0,,63,51
41258,note_on,,,,,26,0,1,,,,,,0,,63,0
41259,note_on,,,,,1,0,1,,,,,,0,,78,67
41260,note_on,,,,,1,0,1,,,,,,0,,66,61
41262,control_change,,,,,2,0,1,,,,64,0,0,,,
41263,note_on,,,,,1,0,1,,,,,,0,,56,66
41264,set_tempo,,,,,34,1,0,,483871,,,,,,,
41287,control_change,,,,,24,0,1,,,,64,127,0,,,
41292,note_on,,,,,5,0,1,,,,,,0,,60,37
41298,set_tempo,,,,,34,1,0,,487805,,,,,,,
41311,note_on,,,,,19,0,1,,,,,,0,,56,0
41315,note_on,,,,,0,0,1,,,,,,0,,78,0
41315,note_on,,,,,4,0,1,,,,,,0,,60,0
