tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
463808,note_off,,,,,48,0,1,,,,0,77,64
463814,note_off,,,,,6,0,1,,,,0,80,64
463820,note_off,,,,,6,0,1,,,,0,74,64
463846,note_off,,,,,26,0,1,,,,0,83,64
463856,note_on,,,,,0,0,1,,,,0,77,42
463856,note_on,,,,,10,0,1,,,,0,80,32
463864,note_on,,,,,8,0,1,,,,0,74,24
463900,note_off,,,,,36,0,1,,,,0,77,64
463906,note_on,,,,,0,0,1,,,,0,83,56
463906,note_off,,,,,6,0,1,,,,0,80,64
463916,note_off,,,,,10,0,1,,,,0,74,64
463952,note_off,,,,,36,0,1,,,,0,83,64
463956,note_on,,,,,4,0,1,,,,0,77,44
463958,note_on,,,,,2,0,1,,,,0,80,34
463962,note_on,,,,,4,0,1,,,,0,74,48
463970,note_on,,,,,8,0,1,,,,0,59,50
464004,note_off,,,,,34,0,1,,,,0,80,64
464004,note_off,,,,,0,0,1,,,,0,77,64
464008,note_on,,,,,4,0,1,,,,0,83,51
464010,note_off,,,,,2,0,1,,,,0,74,64
464060,note_off,,,,,50,0,1,,,,0,83,64
464062,note_on,,,,,2,0,1,,,,0,77,43
464064,note_on,,,,,2,0,1,,,,0,80,32
464072,note_on,,,,,8,0,1,,,,0,74,26
464106,note_off,,,,,34,0,1,,,,0,77,64
464110,note_off,,,,,4,0,1,,,,0,80,64
464116,note_off,,,,,6,0,1,,,,0,74,64
464118,note_on,,,,,2,0,1,,,,0,83,51
464166,note_off,,,,,48,0,1,,,,0,83,64
464168,note_on,,,,,2,0,1,,,,0,77,40
464174,note_on,,,,,6,0,1,,,,0,80,18
464174,note_on,,,,,0,0,1,,,,0,74,29
464196,note_on,,,,,22,0,1,,,,0,62,61
464214,note_off,,,,,18,0,1,,,,0,77,64
464218,note_off,,,,,4,0,1,,,,0,59,64
464226,note_on,,,,,8,0,1,,,,0,83,50
464228,note_off,,,,,2,0,1,,,,0,74,64
464230,note_off,,,,,2,0,1,,,,0,80,64
464276,note_on,,,,,46,0,1,,,,0,77,43
464278,note_off,,,,,2,0,1,,,,0,83,64
464282,note_on,,,,,4,0,1,,,,0,80,27
464288,note_on,,,,,6,0,1,,,,0,74,16
464326,note_off,,,,,38,0,1,,,,0,77,64
464338,note_on,,,,,0,0,1,,,,0,83,51
464338,note_off,,,,,12,0,1,,,,0,80,64
464346,note_off,,,,,8,0,1,,,,0,74,64
464390,note_on,,,,,44,0,1,,,,0,77,52
464396,note_on,,,,,0,0,1,,,,0,65,53
464396,note_on,,,,,6,0,1,,,,0,80,32
464398,note_off,,,,,2,0,1,,,,0,83,64
464398,note_on,,,,,0,0,1,,,,0,74,27
464438,note_off,,,,,40,0,1,,,,0,80,64
464440,note_off,,,,,0,0,1,,,,0,62,64
464440,note_off,,,,,2,0,1,,,,0,77,64
464452,note_on,,,,,0,0,1,,,,0,83,53
464452,note_off,,,,,12,0,1,,,,0,74,64
464524,note_on,,,,,72,0,1,,,,0,80,31
464528,note_on,,,,,4,0,1,,,,0,77,51
464528,note_on,,,,,0,0,1,,,,0,74,45
464534,note_off,,,,,6,0,1,,,,0,83,64
464586,note_off,,,,,52,0,1,,,,0,77,64
464596,note_on,,,,,10,0,1,,,,0,83,50
464600,note_off,,,,,4,0,1,,,,0,80,64
464606,note_off,,,,,6,0,1,,,,0,74,64
464672,note_on,,,,,66,0,1,,,,0,77,53
464676,note_on,,,,,4,0,1,,,,0,80,22
464678,note_off,,,,,2,0,1,,,,0,83,64
464680,note_on,,,,,2,0,1,,,,0,74,38
464682,note_on,,,,,2,0,1,,,,0,70,54
464692,note_off,,,,,10,0,1,,,,0,65,64
464700,note_off,,,,,8,0,1,,,,0,80,64
464754,note_off,,,,,54,0,1,,,,0,77,64
464754,note_on,,,,,0,0,1,,,,0,83,46
464782,note_off,,,,,28,0,1,,,,0,74,64
464860,note_on,,,,,78,0,1,,,,0,77,49
464864,note_on,,,,,4,0,1,,,,0,73,47
464870,note_off,,,,,6,0,1,,,,0,83,64
464962,note_off,,,,,92,0,1,,,,0,77,64
464964,note_off,,,,,2,0,1,,,,0,73,64
464972,note_on,,,,,8,0,1,,,,0,83,46
465094,note_on,,,,,122,0,1,,,,0,73,33
465104,note_on,,,,,10,0,1,,,,0,77,39
465120,note_off,,,,,16,0,1,,,,0,83,64
465226,note_on,,,,,106,0,1,,,,0,83,44
465236,note_off,,,,,10,0,1,,,,0,77,64
465240,note_off,,,,,4,0,1,,,,0,73,64
465256,note_off,,,,,16,0,1,,,,0,83,64
465486,note_on,,,,,230,0,1,,,,0,68,65
465498,note_off,,,,,12,0,1,,,,0,70,64
465540,control_change,,,,,42,0,1,,64,0,0,,
465608,note_on,,,,,68,0,1,,,,0,73,33
465608,note_on,,,,,0,0,1,,,,0,66,62
465612,note_on,,,,,4,0,1,,,,0,78,53
465626,note_off,,,,,14,0,1,,,,0,68,64
465694,control_change,,,,,68,0,1,,64,127,0,,
465736,note_off,,,,,42,0,1,,,,0,73,64
465740,note_off,,,,,4,0,1,,,,0,78,64
465740,note_on,,,,,0,0,1,,,,0,82,40
465756,note_off,,,,,16,0,1,,,,0,66,64
465778,note_off,,,,,22,0,1,,,,0,82,64
465816,note_on,,,,,38,0,1,,,,0,73,38
465822,note_on,,,,,6,0,1,,,,0,78,35
465846,note_off,,,,,24,0,1,,,,0,73,64
465864,note_off,,,,,18,0,1,,,,0,78,64
465876,note_on,,,,,12,0,1,,,,0,82,44
465912,note_off,,,,,36,0,1,,,,0,82,64
465928,note_on,,,,,16,0,1,,,,0,78,23
465928,note_on,,,,,0,0,1,,,,0,73,33
465966,note_off,,,,,0,0,1,,,,0,78,64
465966,note_off,,,,,38,0,1,,,,0,73,64
465988,note_on,,,,,22,0,1,,,,0,82,44
466024,note_off,,,,,36,0,1,,,,0,82,64
466040,note_on,,,,,16,0,1,,,,0,73,38
466050,note_on,,,,,10,0,1,,,,0,78,33
466078,note_off,,,,,28,0,1,,,,0,73,64
466094,note_off,,,,,16,0,1,,,,0,78,64
466096,note_on,,,,,2,0,1,,,,0,82,56
466118,note_off,,,,,22,0,1,,,,0,82,64
466160,note_on,,,,,42,0,1,,,,0,70,41
466164,note_on,,,,,4,0,1,,,,0,73,35
466190,note_off,,,,,26,0,1,,,,0,70,64
466212,note_off,,,,,22,0,1,,,,0,73,64
466222,note_on,,,,,10,0,1,,,,0,78,61
466256,note_off,,,,,34,0,1,,,,0,78,64
466272,note_on,,,,,16,0,1,,,,0,73,42
466278,note_on,,,,,6,0,1,,,,0,70,26
466302,note_off,,,,,24,0,1,,,,0,70,64
466308,note_off,,,,,6,0,1,,,,0,73,64
466322,note_on,,,,,14,0,1,,,,0,78,58
466350,note_off,,,,,28,0,1,,,,0,78,64
466366,note_on,,,,,16,0,1,,,,0,73,45
466376,note_on,,,,,10,0,1,,,,0,70,25
466392,note_off,,,,,16,0,1,,,,0,73,64
466396,note_off,,,,,4,0,1,,,,0,70,64
466418,note_on,,,,,22,0,1,,,,0,78,53
466450,note_off,,,,,32,0,1,,,,0,78,64
466456,note_on,,,,,6,0,1,,,,0,73,45
466460,note_on,,,,,4,0,1,,,,0,70,50
466476,note_off,,,,,16,0,1,,,,0,70,64
466482,note_off,,,,,6,0,1,,,,0,73,64
466516,note_on,,,,,34,0,1,,,,0,78,30
466530,note_off,,,,,14,0,1,,,,0,78,64
466566,note_on,,,,,36,0,1,,,,0,70,43
466568,note_on,,,,,2,0,1,,,,0,66,43
466636,note_off,,,,,68,0,1,,,,0,70,64
466638,note_off,,,,,2,0,1,,,,0,66,64
466638,note_on,,,,,0,0,1,,,,0,73,53
466674,note_off,,,,,36,0,1,,,,0,73,64
466682,note_on,,,,,8,0,1,,,,0,66,52
466686,note_on,,,,,4,0,1,,,,0,70,38
466714,note_off,,,,,28,0,1,,,,0,66,64
466716,note_off,,,,,2,0,1,,,,0,70,64
466738,note_on,,,,,22,0,1,,,,0,73,58
466768,note_off,,,,,30,0,1,,,,0,73,64
466776,note_on,,,,,8,0,1,,,,0,66,50
466794,note_on,,,,,18,0,1,,,,0,70,10
466816,note_off,,,,,22,0,1,,,,0,70,64
466824,note_off,,,,,8,0,1,,,,0,66,64
466838,note_on,,,,,14,0,1,,,,0,73,61
466870,note_off,,,,,32,0,1,,,,0,73,64
466876,note_on,,,,,6,0,1,,,,0,66,39
466880,note_on,,,,,4,0,1,,,,0,70,34
466924,note_off,,,,,44,0,1,,,,0,66,64
466926,note_on,,,,,2,0,1,,,,0,73,58
466936,note_off,,,,,10,0,1,,,,0,70,64
466944,note_on,,,,,8,0,1,,,,0,64,68
466966,note_off,,,,,22,0,1,,,,0,73,64
467000,note_on,,,,,34,0,1,,,,0,70,29
467004,note_on,,,,,0,0,1,,,,0,78,50
467004,note_on,,,,,4,0,1,,,,0,82,59
467034,control_change,,,,,30,0,1,,64,0,0,,
467048,note_on,,,,,14,0,1,,,,0,73,59
467064,note_off,,,,,16,0,1,,,,0,78,64
467068,note_on,,,,,4,0,1,,,,0,90,56
467072,note_off,,,,,4,0,1,,,,0,82,64
467128,note_off,,,,,56,0,1,,,,0,90,64
467132,note_on,,,,,0,0,1,,,,0,78,47
467132,note_on,,,,,4,0,1,,,,0,82,53
467162,control_change,,,,,30,0,1,,64,127,0,,
467166,note_off,,,,,4,0,1,,,,0,78,64
467180,note_on,,,,,14,0,1,,,,0,90,58
467184,note_off,,,,,4,0,1,,,,0,82,64
467228,note_off,,,,,44,0,1,,,,0,90,64
467228,note_off,,,,,0,0,1,,,,0,64,64
467236,note_on,,,,,8,0,1,,,,0,78,50
467238,note_on,,,,,2,0,1,,,,0,82,58
467266,note_off,,,,,28,0,1,,,,0,78,64
467280,note_on,,,,,14,0,1,,,,0,90,53
467286,note_off,,,,,6,0,1,,,,0,82,64
467290,note_off,,,,,4,0,1,,,,0,70,64
467292,note_off,,,,,2,0,1,,,,0,73,64
467324,note_off,,,,,32,0,1,,,,0,90,64
467330,note_on,,,,,6,0,1,,,,0,78,48
467334,note_on,,,,,4,0,1,,,,0,82,45
467364,note_off,,,,,30,0,1,,,,0,78,64
467388,note_on,,,,,24,0,1,,,,0,90,52
467390,note_off,,,,,2,0,1,,,,0,82,64
467396,note_on,,,,,6,0,1,,,,0,63,57
467432,note_off,,,,,36,0,1,,,,0,90,64
467438,note_on,,,,,6,0,1,,,,0,69,40
467442,note_on,,,,,4,0,1,,,,0,72,30
467482,note_on,,,,,40,0,1,,,,0,81,54
467484,note_on,,,,,2,0,1,,,,0,84,54
467496,note_on,,,,,12,0,1,,,,0,78,67
467570,control_change,,,,,74,0,1,,64,0,0,,
467572,note_off,,,,,2,0,1,,,,0,81,64
467580,note_on,,,,,8,0,1,,,,0,93,61
467594,note_off,,,,,14,0,1,,,,0,84,64
467640,note_off,,,,,46,0,1,,,,0,93,64
467642,control_change,,,,,2,0,1,,64,127,0,,
467648,note_on,,,,,6,0,1,,,,0,84,49
467652,note_on,,,,,4,0,1,,,,0,81,49
467688,note_off,,,,,36,0,1,,,,0,81,64
467708,note_off,,,,,20,0,1,,,,0,84,64
467710,note_on,,,,,2,0,1,,,,0,93,57
467752,note_off,,,,,42,0,1,,,,0,93,64
467762,note_on,,,,,0,0,1,,,,0,81,45
467762,note_on,,,,,10,0,1,,,,0,84,46
467788,note_off,,,,,26,0,1,,,,0,81,64
467804,note_off,,,,,16,0,1,,,,0,84,64
467804,note_on,,,,,0,0,1,,,,0,93,64
467840,note_off,,,,,36,0,1,,,,0,93,64
467856,note_on,,,,,16,0,1,,,,0,84,51
467856,note_on,,,,,0,0,1,,,,0,81,52
467880,note_off,,,,,24,0,1,,,,0,81,64
467892,note_off,,,,,12,0,1,,,,0,84,64
467900,note_on,,,,,8,0,1,,,,0,93,55
467932,note_off,,,,,32,0,1,,,,0,93,64
467942,note_on,,,,,10,0,1,,,,0,84,53
467944,note_on,,,,,2,0,1,,,,0,81,53
467966,note_off,,,,,22,0,1,,,,0,81,64
467980,note_off,,,,,14,0,1,,,,0,84,64
467988,note_on,,,,,8,0,1,,,,0,93,56
468018,note_off,,,,,30,0,1,,,,0,93,64
468028,note_on,,,,,10,0,1,,,,0,84,54
468028,note_on,,,,,0,0,1,,,,0,81,52
468054,note_off,,,,,26,0,1,,,,0,81,64
468062,note_off,,,,,8,0,1,,,,0,78,64
468064,note_off,,,,,2,0,1,,,,0,84,64
468068,note_off,,,,,0,0,1,,,,0,72,64
468068,note_off,,,,,4,0,1,,,,0,63,64
468072,note_on,,,,,4,0,1,,,,0,93,61
468076,note_off,,,,,4,0,1,,,,0,69,64
468104,note_off,,,,,28,0,1,,,,0,93,64
468116,note_on,,,,,12,0,1,,,,0,84,51
468116,note_on,,,,,0,0,1,,,,0,81,53
468144,note_off,,,,,28,0,1,,,,0,81,64
468156,note_off,,,,,12,0,1,,,,0,84,64
468168,note_on,,,,,12,0,1,,,,0,93,35
468190,note_off,,,,,22,0,1,,,,0,93,64
468204,note_on,,,,,14,0,1,,,,0,81,57
468206,note_on,,,,,2,0,1,,,,0,84,53
468226,note_off,,,,,20,0,1,,,,0,81,64
468252,note_on,,,,,26,0,1,,,,0,63,58
468254,note_on,,,,,2,0,1,,,,0,93,68
468256,note_off,,,,,2,0,1,,,,0,84,64
468278,note_off,,,,,22,0,1,,,,0,93,64
468286,note_on,,,,,8,0,1,,,,0,69,53
468314,note_on,,,,,28,0,1,,,,0,83,53
468316,note_on,,,,,2,0,1,,,,0,80,32
468334,note_on,,,,,18,0,1,,,,0,71,46
468362,note_off,,,,,28,0,1,,,,0,80,64
468370,control_change,,,,,8,0,1,,64,0,0,,
468378,note_off,,,,,8,0,1,,,,0,83,64
468380,note_on,,,,,2,0,1,,,,0,92,61
468424,control_change,,,,,0,0,1,,64,127,0,,
468424,note_off,,,,,44,0,1,,,,0,92,64
468428,note_on,,,,,4,0,1,,,,0,80,50
468432,note_on,,,,,4,0,1,,,,0,83,54
468456,note_off,,,,,24,0,1,,,,0,80,64
468470,note_off,,,,,14,0,1,,,,0,83,64
468476,note_on,,,,,6,0,1,,,,0,92,61
468516,note_on,,,,,0,0,1,,,,0,80,48
468516,note_off,,,,,40,0,1,,,,0,92,64
468522,note_on,,,,,6,0,1,,,,0,83,45
468546,note_off,,,,,24,0,1,,,,0,80,64
468552,note_off,,,,,6,0,1,,,,0,71,64
468556,note_off,,,,,4,0,1,,,,0,63,64
468560,note_off,,,,,4,0,1,,,,0,83,64
468570,note_on,,,,,10,0,1,,,,0,92,58
468572,note_off,,,,,2,0,1,,,,0,69,64
468604,note_on,,,,,32,0,1,,,,0,80,53
468608,note_off,,,,,4,0,1,,,,0,92,64
468612,note_on,,,,,4,0,1,,,,0,83,48
468636,note_off,,,,,24,0,1,,,,0,80,64
468656,note_on,,,,,0,0,1,,,,0,92,59
468656,note_off,,,,,20,0,1,,,,0,83,64
468660,note_on,,,,,4,0,1,,,,0,63,56
468684,note_on,,,,,24,0,1,,,,0,69,46
468696,note_off,,,,,12,0,1,,,,0,92,64
468708,note_on,,,,,12,0,1,,,,0,78,56
468718,note_on,,,,,10,0,1,,,,0,84,37
468724,note_on,,,,,6,0,1,,,,0,72,53
468746,note_off,,,,,22,0,1,,,,0,78,64
468748,control_change,,,,,2,0,1,,64,0,0,,
468766,note_on,,,,,18,0,1,,,,0,90,52
468772,note_off,,,,,6,0,1,,,,0,84,64
468778,control_change,,,,,6,0,1,,64,127,0,,
468804,note_off,,,,,26,0,1,,,,0,90,64
468808,note_on,,,,,4,0,1,,,,0,78,58
468812,note_on,,,,,4,0,1,,,,0,84,51
468834,note_off,,,,,22,0,1,,,,0,78,64
468856,note_on,,,,,22,0,1,,,,0,90,64
468862,note_off,,,,,6,0,1,,,,0,84,64
468892,note_off,,,,,0,0,1,,,,0,63,64
468892,note_off,,,,,30,0,1,,,,0,90,64
468896,note_on,,,,,4,0,1,,,,0,78,53
468902,note_on,,,,,6,0,1,,,,0,84,44
468918,note_off,,,,,16,0,1,,,,0,72,64
468926,note_off,,,,,8,0,1,,,,0,78,64
468930,note_off,,,,,4,0,1,,,,0,69,64
468942,note_on,,,,,12,0,1,,,,0,90,63
468952,note_off,,,,,10,0,1,,,,0,84,64
468974,note_off,,,,,22,0,1,,,,0,90,64
468988,note_on,,,,,14,0,1,,,,0,78,57
468992,note_on,,,,,4,0,1,,,,0,84,51
469016,note_off,,,,,24,0,1,,,,0,78,64
469032,note_on,,,,,16,0,1,,,,0,90,61
469036,note_on,,,,,4,0,1,,,,0,64,55
469038,note_off,,,,,2,0,1,,,,0,84,64
469052,note_on,,,,,14,0,1,,,,0,69,49
469066,note_off,,,,,14,0,1,,,,0,90,64
469100,note_on,,,,,34,0,1,,,,0,85,63
469104,note_on,,,,,0,0,1,,,,0,73,69
469104,note_on,,,,,4,0,1,,,,0,76,46
469140,control_change,,,,,36,0,1,,64,0,0,,
469142,note_off,,,,,2,0,1,,,,0,76,64
469162,note_on,,,,,0,0,1,,,,0,88,56
469162,note_off,,,,,20,0,1,,,,0,85,64
469200,note_off,,,,,38,0,1,,,,0,88,64
469206,control_change,,,,,6,0,1,,64,127,0,,
469214,note_on,,,,,8,0,1,,,,0,76,57
469216,note_on,,,,,2,0,1,,,,0,85,67
469240,note_off,,,,,24,0,1,,,,0,76,64
469262,note_off,,,,,22,0,1,,,,0,85,64
469264,note_on,,,,,2,0,1,,,,0,88,51
469284,note_off,,,,,20,0,1,,,,0,88,64
469286,note_off,,,,,2,0,1,,,,0,64,64
469288,note_off,,,,,2,0,1,,,,0,69,64
469296,note_off,,,,,8,0,1,,,,0,73,64
469304,note_on,,,,,8,0,1,,,,0,76,51
469306,note_on,,,,,2,0,1,,,,0,85,54
469330,note_off,,,,,24,0,1,,,,0,76,64
469352,note_off,,,,,22,0,1,,,,0,85,64
469356,note_on,,,,,4,0,1,,,,0,88,53
469370,note_off,,,,,14,0,1,,,,0,88,64
469392,note_on,,,,,0,0,1,,,,0,76,49
469392,note_on,,,,,22,0,1,,,,0,85,56
469414,note_off,,,,,22,0,1,,,,0,76,64
469436,note_off,,,,,22,0,1,,,,0,85,64
469442,note_on,,,,,6,0,1,,,,0,88,44
469444,note_on,,,,,2,0,1,,,,0,69,62
469456,note_off,,,,,12,0,1,,,,0,88,64
469472,note_on,,,,,16,0,1,,,,0,73,54
469490,note_on,,,,,18,0,1,,,,0,81,46
469492,note_on,,,,,2,0,1,,,,0,85,65
469506,note_on,,,,,14,0,1,,,,0,76,60
469522,note_off,,,,,16,0,1,,,,0,81,64
469536,note_on,,,,,14,0,1,,,,0,93,69
469538,note_off,,,,,2,0,1,,,,0,85,64
469576,note_off,,,,,38,0,1,,,,0,93,64
469586,note_on,,,,,10,0,1,,,,0,85,72
469588,note_on,,,,,2,0,1,,,,0,81,60
469596,note_off,,,,,8,0,1,,,,0,69,64
469614,note_off,,,,,18,0,1,,,,0,73,64
469616,note_off,,,,,2,0,1,,,,0,81,64
469626,note_off,,,,,10,0,1,,,,0,85,64
469636,note_off,,,,,10,0,1,,,,0,76,64
469640,note_on,,,,,4,0,1,,,,0,93,53
469668,note_off,,,,,28,0,1,,,,0,93,64
469678,note_on,,,,,0,0,1,,,,0,81,62
469678,note_on,,,,,10,0,1,,,,0,85,69
469698,note_off,,,,,20,0,1,,,,0,81,64
469710,note_off,,,,,12,0,1,,,,0,85,64
469728,note_on,,,,,18,0,1,,,,0,93,59
469742,note_off,,,,,14,0,1,,,,0,93,64
469766,note_on,,,,,24,0,1,,,,0,85,67
469766,note_on,,,,,0,0,1,,,,0,81,51
469782,note_off,,,,,16,0,1,,,,0,81,64
469806,note_on,,,,,24,0,1,,,,0,73,58
469808,note_off,,,,,2,0,1,,,,0,85,64
469810,note_on,,,,,2,0,1,,,,0,93,61
469822,note_on,,,,,12,0,1,,,,0,76,46
469824,note_off,,,,,2,0,1,,,,0,93,64
469864,note_on,,,,,40,0,1,,,,0,85,59
469868,note_on,,,,,4,0,1,,,,0,88,59
469870,note_on,,,,,2,0,1,,,,0,81,75
469898,note_off,,,,,28,0,1,,,,0,85,64
469914,note_on,,,,,0,0,1,,,,0,97,69
469914,note_off,,,,,16,0,1,,,,0,88,64
469954,note_off,,,,,40,0,1,,,,0,97,64
469960,note_on,,,,,6,0,1,,,,0,85,65
469962,note_on,,,,,2,0,1,,,,0,88,65
469976,note_off,,,,,14,0,1,,,,0,73,64
469982,note_off,,,,,6,0,1,,,,0,76,64
469988,note_off,,,,,6,0,1,,,,0,85,64
469996,note_off,,,,,8,0,1,,,,0,88,64
470004,note_off,,,,,8,0,1,,,,0,81,64
470008,note_on,,,,,4,0,1,,,,0,97,70
470044,note_off,,,,,36,0,1,,,,0,97,64
470044,note_on,,,,,0,0,1,,,,0,85,66
470048,note_on,,,,,4,0,1,,,,0,88,58
470070,note_off,,,,,22,0,1,,,,0,85,64
470080,note_off,,,,,10,0,1,,,,0,88,64
470096,note_on,,,,,16,0,1,,,,0,97,66
470126,note_on,,,,,30,0,1,,,,0,85,63
470128,note_off,,,,,2,0,1,,,,0,97,64
470132,note_on,,,,,4,0,1,,,,0,88,50
470152,note_off,,,,,20,0,1,,,,0,85,64
470164,note_off,,,,,12,0,1,,,,0,88,64
470172,note_on,,,,,8,0,1,,,,0,97,63
470182,note_on,,,,,10,0,1,,,,0,76,54
470192,note_on,,,,,10,0,1,,,,0,81,53
470196,note_off,,,,,4,0,1,,,,0,97,64
470228,note_on,,,,,32,0,1,,,,0,88,41
470232,note_on,,,,,0,0,1,,,,0,85,86
470232,note_on,,,,,4,0,1,,,,0,93,70
470262,note_off,,,,,30,0,1,,,,0,88,64
470282,note_on,,,,,20,0,1,,,,0,100,56
470284,note_off,,,,,2,0,1,,,,0,93,64
470294,note_off,,,,,10,0,1,,,,0,85,64
470320,note_off,,,,,26,0,1,,,,0,100,64
470330,note_on,,,,,10,0,1,,,,0,88,64
470332,note_on,,,,,2,0,1,,,,0,93,74
470354,note_off,,,,,22,0,1,,,,0,76,64
470362,note_off,,,,,8,0,1,,,,0,88,64
470370,note_off,,,,,8,0,1,,,,0,81,64
470374,note_off,,,,,4,0,1,,,,0,93,64
470380,note_on,,,,,6,0,1,,,,0,100,73
470416,note_off,,,,,36,0,1,,,,0,100,64
470424,note_on,,,,,0,0,1,,,,0,88,60
470424,note_on,,,,,8,0,1,,,,0,93,75
470454,note_off,,,,,30,0,1,,,,0,88,64
470464,note_off,,,,,10,0,1,,,,0,93,64
470476,note_on,,,,,12,0,1,,,,0,100,68
470504,note_off,,,,,28,0,1,,,,0,100,64
470516,note_on,,,,,12,0,1,,,,0,88,58
470520,note_on,,,,,4,0,1,,,,0,93,54
470544,note_off,,,,,24,0,1,,,,0,88,64
470564,note_on,,,,,20,0,1,,,,0,100,73
470566,note_off,,,,,2,0,1,,,,0,93,64
470584,note_off,,,,,18,0,1,,,,0,100,64
470624,note_on,,,,,40,0,1,,,,0,77,56
470626,note_on,,,,,2,0,1,,,,0,74,53
470630,note_on,,,,,4,0,1,,,,0,80,61
470636,note_on,,,,,6,0,1,,,,0,89,75
470638,note_on,,,,,2,0,1,,,,0,92,79
470640,note_on,,,,,2,0,1,,,,0,101,82
470648,control_change,,,,,8,0,1,,64,0,0,,
470668,control_change,,,,,20,0,1,,64,127,0,,
470708,note_on,,,,,40,0,1,,,,0,83,59
470712,note_off,,,,,4,0,1,,,,0,80,64
470714,note_off,,,,,2,0,1,,,,0,74,64
470718,note_off,,,,,4,0,1,,,,0,77,64
470746,note_off,,,,,28,0,1,,,,0,83,64
470768,note_on,,,,,22,0,1,,,,0,80,29
470768,note_on,,,,,0,0,1,,,,0,77,38
470768,note_on,,,,,0,0,1,,,,0,74,37
470812,note_off,,,,,44,0,1,,,,0,77,64
470814,note_off,,,,,2,0,1,,,,0,74,64
470818,note_on,,,,,4,0,1,,,,0,83,59
470820,note_off,,,,,2,0,1,,,,0,80,64
470858,note_on,,,,,0,0,1,,,,0,74,51
470858,note_on,,,,,38,0,1,,,,0,80,39
470860,note_on,,,,,2,0,1,,,,0,77,47
470864,note_off,,,,,4,0,1,,,,0,83,64
470904,note_off,,,,,40,0,1,,,,0,80,64
470908,note_off,,,,,4,0,1,,,,0,77,64
470910,note_off,,,,,2,0,1,,,,0,74,64
470920,note_on,,,,,10,0,1,,,,0,83,64
470946,note_off,,,,,26,0,1,,,,0,101,64
470950,note_on,,,,,4,0,1,,,,0,77,42
470952,note_on,,,,,2,0,1,,,,0,74,51
470956,note_off,,,,,4,0,1,,,,0,83,64
470956,note_on,,,,,0,0,1,,,,0,80,39
470986,note_off,,,,,30,0,1,,,,0,89,64
470990,note_off,,,,,4,0,1,,,,0,92,64
470992,note_off,,,,,2,0,1,,,,0,77,64
470994,note_off,,,,,2,0,1,,,,0,74,64
471008,note_off,,,,,14,0,1,,,,0,80,64
471012,note_on,,,,,4,0,1,,,,0,83,64
471036,note_on,,,,,24,0,1,,,,0,74,57
471048,note_on,,,,,12,0,1,,,,0,77,49
471050,note_off,,,,,2,0,1,,,,0,83,64
471056,note_on,,,,,6,0,1,,,,0,80,22
471090,note_off,,,,,34,0,1,,,,0,77,64
471100,note_off,,,,,10,0,1,,,,0,74,64
471104,note_off,,,,,4,0,1,,,,0,80,64
471104,note_on,,,,,0,0,1,,,,0,83,63
471142,note_on,,,,,38,0,1,,,,0,77,50
471144,note_off,,,,,2,0,1,,,,0,83,64
471144,note_on,,,,,0,0,1,,,,0,80,35
471146,note_on,,,,,2,0,1,,,,0,74,48
471196,note_off,,,,,50,0,1,,,,0,74,64
471200,note_on,,,,,4,0,1,,,,0,83,59
471202,note_off,,,,,2,0,1,,,,0,77,64
471206,note_off,,,,,4,0,1,,,,0,80,64
471240,note_off,,,,,34,0,1,,,,0,83,64
471248,note_on,,,,,0,0,1,,,,0,74,54
471248,note_on,,,,,8,0,1,,,,0,77,51
471250,note_on,,,,,2,0,1,,,,0,80,45
471258,note_on,,,,,8,0,1,,,,0,62,70
471300,note_off,,,,,42,0,1,,,,0,74,64
471302,note_off,,,,,2,0,1,,,,0,77,64
471308,note_on,,,,,0,0,1,,,,0,83,60
471308,note_off,,,,,6,0,1,,,,0,80,64
471354,note_on,,,,,46,0,1,,,,0,80,44
471354,note_on,,,,,0,0,1,,,,0,74,53
471356,note_on,,,,,2,0,1,,,,0,77,56
471360,note_off,,,,,4,0,1,,,,0,83,64
471406,note_off,,,,,46,0,1,,,,0,74,64
471408,note_off,,,,,2,0,1,,,,0,77,64
471416,note_on,,,,,8,0,1,,,,0,83,64
471420,note_off,,,,,4,0,1,,,,0,80,64
471462,note_on,,,,,42,0,1,,,,0,77,55
471466,note_on,,,,,0,0,1,,,,0,65,74
471466,note_on,,,,,4,0,1,,,,0,80,53
471468,note_on,,,,,2,0,1,,,,0,74,57
471480,note_off,,,,,12,0,1,,,,0,83,64
471490,note_off,,,,,10,0,1,,,,0,62,64
471518,note_off,,,,,28,0,1,,,,0,74,64
471522,note_off,,,,,4,0,1,,,,0,77,64
471532,note_on,,,,,10,0,1,,,,0,83,65
471536,note_off,,,,,4,0,1,,,,0,80,64
471580,note_on,,,,,44,0,1,,,,0,77,45
471580,note_on,,,,,0,0,1,,,,0,74,53
471582,note_on,,,,,2,0,1,,,,0,80,40
471596,note_off,,,,,14,0,1,,,,0,83,64
471640,note_off,,,,,44,0,1,,,,0,77,64
471642,note_off,,,,,2,0,1,,,,0,74,64
471650,note_on,,,,,8,0,1,,,,0,83,70
471658,note_off,,,,,8,0,1,,,,0,80,64
471706,note_on,,,,,48,0,1,,,,0,74,55
471708,note_on,,,,,2,0,1,,,,0,77,51
471710,note_on,,,,,2,0,1,,,,0,80,44
471716,note_on,,,,,6,0,1,,,,0,68,80
