tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
66672,note_on,32,0,2,,,,,,,,0,82,0,,
66672,note_on,192,0,1,,,,,,,,0,82,0,,
66672,note_on,172,0,4,,,,,,,,0,49,0,,
66680,note_on,0,0,2,,,,,,,,0,91,108,,
66680,note_on,0,0,3,,,,,,,,0,40,108,,
66680,note_on,8,0,2,,,,,,,,0,88,108,,
66680,note_on,8,0,3,,,,,,,,0,43,108,,
66712,note_on,0,0,2,,,,,,,,0,88,0,,
66712,note_on,32,0,3,,,,,,,,0,40,0,,
66712,note_on,32,0,2,,,,,,,,0,91,0,,
66712,note_on,0,0,3,,,,,,,,0,43,0,,
66720,note_on,0,0,4,,,,,,,,0,36,120,,
66720,note_on,0,0,1,,,,,,,,0,93,120,,
66720,note_on,48,0,1,,,,,,,,0,81,120,,
66720,note_on,48,0,4,,,,,,,,0,48,120,,
66724,control_change,4,0,4,,,,,,,,0,,,64,0
66742,control_change,18,0,4,,,,,,,,0,,,64,127
66760,note_on,0,0,2,,,,,,,,0,91,109,,
66760,note_on,0,0,3,,,,,,,,0,40,109,,
66760,note_on,48,0,2,,,,,,,,0,88,109,,
66760,note_on,48,0,3,,,,,,,,0,43,109,,
66792,note_on,0,0,3,,,,,,,,0,43,0,,
66792,note_on,32,0,3,,,,,,,,0,40,0,,
66792,note_on,32,0,2,,,,,,,,0,91,0,,
66792,note_on,0,0,2,,,,,,,,0,88,0,,
66800,note_on,8,0,2,,,,,,,,0,81,109,,
66800,note_on,8,0,3,,,,,,,,0,48,109,,
66832,note_on,32,0,3,,,,,,,,0,48,0,,
66832,note_on,32,0,2,,,,,,,,0,81,0,,
66840,note_on,8,0,2,,,,,,,,0,88,109,,
66840,note_on,0,0,2,,,,,,,,0,91,109,,
66840,note_on,0,0,3,,,,,,,,0,40,109,,
66840,note_on,8,0,3,,,,,,,,0,43,109,,
66872,note_on,0,0,2,,,,,,,,0,88,0,,
66872,note_on,0,0,3,,,,,,,,0,43,0,,
66872,note_on,32,0,3,,,,,,,,0,40,0,,
66872,note_on,32,0,2,,,,,,,,0,91,0,,
66880,note_on,8,0,3,,,,,,,,0,48,109,,
66880,note_on,8,0,2,,,,,,,,0,81,109,,
66912,note_on,170,0,4,,,,,,,,0,36,0,,
66912,note_on,0,0,4,,,,,,,,0,48,0,,
66912,note_on,32,0,3,,,,,,,,0,48,0,,
66912,note_on,32,0,2,,,,,,,,0,81,0,,
66912,note_on,0,0,1,,,,,,,,0,81,0,,
66912,note_on,192,0,1,,,,,,,,0,93,0,,
66920,note_on,8,0,3,,,,,,,,0,43,110,,
66920,note_on,0,0,2,,,,,,,,0,91,110,,
66920,note_on,0,0,3,,,,,,,,0,40,110,,
66920,note_on,8,0,2,,,,,,,,0,88,110,,
66952,note_on,0,0,2,,,,,,,,0,88,0,,
66952,note_on,32,0,3,,,,,,,,0,40,0,,
66952,note_on,32,0,2,,,,,,,,0,91,0,,
66952,note_on,0,0,3,,,,,,,,0,43,0,,
66960,control_change,48,0,4,,,,,,,,0,,,64,0
66960,note_on,0,0,4,,,,,,,,0,34,120,,
66960,note_on,48,0,1,,,,,,,,0,82,120,,
66960,note_on,0,0,1,,,,,,,,0,94,120,,
66960,note_on,0,0,4,,,,,,,,0,46,120,,
66994,control_change,34,0,4,,,,,,,,0,,,64,127
67000,note_on,48,0,3,,,,,,,,0,40,110,,
67000,note_on,0,0,3,,,,,,,,0,43,110,,
67000,note_on,0,0,2,,,,,,,,0,85,110,,
67000,note_on,0,0,2,,,,,,,,0,88,110,,
67000,note_on,0,0,3,,,,,,,,0,37,110,,
67000,note_on,48,0,2,,,,,,,,0,91,110,,
67032,note_on,0,0,3,,,,,,,,0,43,0,,
67032,note_on,0,0,3,,,,,,,,0,40,0,,
67032,note_on,32,0,3,,,,,,,,0,37,0,,
67032,note_on,0,0,2,,,,,,,,0,85,0,,
67032,note_on,32,0,2,,,,,,,,0,88,0,,
67032,note_on,0,0,2,,,,,,,,0,91,0,,
67040,note_on,8,0,2,,,,,,,,0,82,111,,
67040,note_on,8,0,3,,,,,,,,0,46,111,,
67072,note_on,32,0,3,,,,,,,,0,46,0,,
67072,note_on,32,0,2,,,,,,,,0,82,0,,
67080,note_on,0,0,2,,,,,,,,0,91,111,,
67080,note_on,0,0,2,,,,,,,,0,85,111,,
67080,note_on,0,0,3,,,,,,,,0,40,111,,
67080,note_on,8,0,3,,,,,,,,0,37,111,,
67080,note_on,8,0,2,,,,,,,,0,88,111,,
67080,note_on,0,0,3,,,,,,,,0,43,111,,
67112,note_on,0,0,3,,,,,,,,0,37,0,,
67112,note_on,0,0,2,,,,,,,,0,88,0,,
67112,note_on,0,0,2,,,,,,,,0,91,0,,
67112,note_on,0,0,3,,,,,,,,0,40,0,,
67112,note_on,32,0,2,,,,,,,,0,85,0,,
67112,note_on,32,0,3,,,,,,,,0,43,0,,
67120,note_on,8,0,3,,,,,,,,0,46,111,,
67120,note_on,8,0,2,,,,,,,,0,82,111,,
67152,note_on,32,0,3,,,,,,,,0,46,0,,
67152,note_on,0,0,1,,,,,,,,0,82,0,,
67152,note_on,158,0,4,,,,,,,,0,34,0,,
67152,note_on,0,0,4,,,,,,,,0,46,0,,
67152,note_on,32,0,2,,,,,,,,0,82,0,,
67152,note_on,192,0,1,,,,,,,,0,94,0,,
67160,note_on,8,0,2,,,,,,,,0,85,112,,
67160,note_on,0,0,2,,,,,,,,0,88,112,,
67160,note_on,0,0,3,,,,,,,,0,40,112,,
67160,note_on,8,0,3,,,,,,,,0,43,112,,
67160,note_on,0,0,3,,,,,,,,0,37,112,,
67160,note_on,0,0,2,,,,,,,,0,91,112,,
67192,note_on,0,0,2,,,,,,,,0,91,0,,
67192,note_on,32,0,2,,,,,,,,0,88,0,,
67192,note_on,0,0,3,,,,,,,,0,43,0,,
67192,note_on,0,0,2,,,,,,,,0,85,0,,
67192,note_on,0,0,3,,,,,,,,0,40,0,,
67192,note_on,32,0,3,,,,,,,,0,37,0,,
67198,set_tempo,1445,1,0,,,,,,676590,,,,,,
67200,note_on,0,0,4,,,,,,,,0,36,124,,
67200,note_on,0,0,4,,,,,,,,0,41,124,,
67200,note_on,0,0,1,,,,,,,,0,101,80,,
67200,note_on,0,0,1,,,,,,,,0,93,124,,
67200,note_on,48,0,4,,,,,,,,0,29,124,,
67200,note_on,48,0,1,,,,,,,,0,89,124,,
67202,control_change,2,0,4,,,,,,,,0,,,64,0
67392,note_on,190,0,4,,,,,,,,0,41,0,,
67392,note_on,0,0,4,,,,,,,,0,36,0,,
67392,note_on,0,0,4,,,,,,,,0,29,0,,
67392,note_on,0,0,1,,,,,,,,0,93,0,,
67392,note_on,0,0,1,,,,,,,,0,89,0,,
67392,note_on,192,0,1,,,,,,,,0,101,0,,
67435,control_change,43,0,4,,,,,,,,0,,,64,127
67440,note_on,5,0,4,,,,,,,,0,59,80,,
67440,note_on,248,0,2,,,,,,,,0,69,80,,
67472,note_on,32,0,2,,,,,,,,0,69,0,,
67480,note_on,8,0,2,,,,,,,,0,72,80,,
67480,note_on,288,0,3,,,,,,,,0,65,80,,
67512,note_on,32,0,3,,,,,,,,0,65,0,,
67512,note_on,32,0,2,,,,,,,,0,72,0,,
67520,note_on,8,0,3,,,,,,,,0,59,80,,
67520,note_on,8,0,2,,,,,,,,0,69,80,,
67552,note_on,32,0,3,,,,,,,,0,59,0,,
67552,note_on,32,0,2,,,,,,,,0,69,0,,
67560,note_on,8,0,3,,,,,,,,0,65,80,,
67560,note_on,8,0,2,,,,,,,,0,72,80,,
67592,note_on,32,0,2,,,,,,,,0,72,0,,
67592,note_on,32,0,3,,,,,,,,0,65,0,,
67600,note_on,8,0,3,,,,,,,,0,59,80,,
67600,note_on,8,0,2,,,,,,,,0,69,80,,
67632,note_on,32,0,2,,,,,,,,0,69,0,,
67632,note_on,192,0,4,,,,,,,,0,59,0,,
67632,note_on,32,0,3,,,,,,,,0,59,0,,
67640,note_on,8,0,2,,,,,,,,0,72,80,,
67640,note_on,8,0,3,,,,,,,,0,65,80,,
67672,note_on,32,0,2,,,,,,,,0,72,0,,
67672,note_on,32,0,3,,,,,,,,0,65,0,,
67680,control_change,48,0,4,,,,,,,,0,,,64,0
67680,note_on,0,0,4,,,,,,,,0,60,80,,
67680,note_on,8,0,2,,,,,,,,0,69,80,,
67706,control_change,26,0,4,,,,,,,,0,,,64,127
67712,note_on,32,0,2,,,,,,,,0,69,0,,
67720,note_on,8,0,2,,,,,,,,0,72,80,,
67720,note_on,48,0,3,,,,,,,,0,65,80,,
67752,note_on,32,0,2,,,,,,,,0,72,0,,
67752,note_on,32,0,3,,,,,,,,0,65,0,,
67760,note_on,8,0,2,,,,,,,,0,69,80,,
67760,note_on,8,0,3,,,,,,,,0,60,80,,
67792,note_on,32,0,2,,,,,,,,0,69,0,,
67792,note_on,32,0,3,,,,,,,,0,60,0,,
67800,note_on,8,0,3,,,,,,,,0,65,80,,
67800,note_on,8,0,2,,,,,,,,0,72,80,,
67832,note_on,32,0,2,,,,,,,,0,72,0,,
67832,note_on,32,0,3,,,,,,,,0,65,0,,
67840,note_on,8,0,3,,,,,,,,0,60,80,,
67840,note_on,8,0,2,,,,,,,,0,69,80,,
67872,note_on,32,0,2,,,,,,,,0,69,0,,
67872,note_on,166,0,4,,,,,,,,0,60,0,,
67872,note_on,32,0,3,,,,,,,,0,60,0,,
67880,note_on,8,0,2,,,,,,,,0,72,80,,
67880,note_on,8,0,3,,,,,,,,0,65,80,,
67911,control_change,39,0,4,,,,,,,,0,,,64,0
67912,note_on,32,0,2,,,,,,,,0,72,0,,
67912,note_on,32,0,3,,,,,,,,0,65,0,,
67920,note_on,9,0,4,,,,,,,,0,61,80,,
67920,note_on,8,0,2,,,,,,,,0,69,80,,
67932,control_change,12,0,4,,,,,,,,0,,,64,127
67952,note_on,32,0,2,,,,,,,,0,69,0,,
67960,note_on,48,0,3,,,,,,,,0,65,80,,
67960,note_on,8,0,2,,,,,,,,0,72,80,,
67992,note_on,32,0,2,,,,,,,,0,72,0,,
67992,note_on,32,0,3,,,,,,,,0,65,0,,
68000,note_on,8,0,3,,,,,,,,0,61,80,,
68000,note_on,8,0,2,,,,,,,,0,69,80,,
68032,note_on,32,0,3,,,,,,,,0,61,0,,
68032,note_on,32,0,2,,,,,,,,0,69,0,,
68040,note_on,8,0,2,,,,,,,,0,72,80,,
68040,note_on,8,0,3,,,,,,,,0,65,80,,
68072,note_on,32,0,3,,,,,,,,0,65,0,,
68072,note_on,32,0,2,,,,,,,,0,72,0,,
68080,note_on,8,0,2,,,,,,,,0,69,80,,
68080,note_on,8,0,3,,,,,,,,0,61,80,,
68112,note_on,32,0,3,,,,,,,,0,61,0,,
68112,note_on,180,0,4,,,,,,,,0,61,0,,
68112,note_on,32,0,2,,,,,,,,0,69,0,,
68120,note_on,8,0,3,,,,,,,,0,65,80,,
68120,note_on,8,0,2,,,,,,,,0,72,80,,
68152,note_on,32,0,3,,,,,,,,0,65,0,,
68152,note_on,32,0,2,,,,,,,,0,72,0,,
68160,note_on,48,0,4,,,,,,,,0,60,80,,
68160,note_on,8,0,2,,,,,,,,0,69,80,,
68162,control_change,2,0,4,,,,,,,,0,,,64,0
68185,control_change,23,0,4,,,,,,,,0,,,64,127
68192,note_on,32,0,2,,,,,,,,0,69,0,,
68200,note_on,48,0,3,,,,,,,,0,65,80,,
68200,note_on,8,0,2,,,,,,,,0,72,80,,
68232,note_on,32,0,2,,,,,,,,0,72,0,,
68232,note_on,32,0,3,,,,,,,,0,65,0,,
68240,note_on,8,0,3,,,,,,,,0,60,80,,
68240,note_on,8,0,2,,,,,,,,0,69,80,,
68272,note_on,32,0,3,,,,,,,,0,60,0,,
68272,note_on,32,0,2,,,,,,,,0,69,0,,
68280,note_on,8,0,3,,,,,,,,0,65,80,,
68280,note_on,8,0,2,,,,,,,,0,72,80,,
68312,note_on,32,0,3,,,,,,,,0,65,0,,
68312,note_on,32,0,2,,,,,,,,0,72,0,,
68320,note_on,8,0,2,,,,,,,,0,69,80,,
68320,note_on,8,0,3,,,,,,,,0,60,80,,
68352,note_on,32,0,3,,,,,,,,0,60,0,,
68352,note_on,167,0,4,,,,,,,,0,60,0,,
68352,note_on,32,0,2,,,,,,,,0,69,0,,
68360,note_on,8,0,3,,,,,,,,0,65,80,,
68360,note_on,8,0,2,,,,,,,,0,72,80,,
68392,note_on,32,0,3,,,,,,,,0,65,0,,
68392,note_on,32,0,2,,,,,,,,0,72,0,,
68398,control_change,46,0,4,,,,,,,,0,,,64,0
68400,note_on,1008,0,1,,,,,,,,0,81,80,,
68400,note_on,2,0,4,,,,,,,,0,57,80,,
68418,control_change,18,0,4,,,,,,,,0,,,64,127
68440,note_on,48,0,2,,,,,,,,0,69,80,,
68440,note_on,48,0,3,,,,,,,,0,65,80,,
68472,note_on,32,0,3,,,,,,,,0,65,0,,
68472,note_on,32,0,2,,,,,,,,0,69,0,,
68480,note_on,8,0,2,,,,,,,,0,72,80,,
68480,note_on,8,0,3,,,,,,,,0,60,80,,
68512,note_on,32,0,3,,,,,,,,0,60,0,,
68512,note_on,32,0,2,,,,,,,,0,72,0,,
68520,note_on,8,0,2,,,,,,,,0,69,80,,
68520,note_on,8,0,3,,,,,,,,0,65,80,,
68552,note_on,32,0,3,,,,,,,,0,65,0,,
68552,note_on,32,0,2,,,,,,,,0,69,0,,
68560,note_on,8,0,3,,,,,,,,0,60,80,,
68560,note_on,8,0,2,,,,,,,,0,72,80,,
68592,note_on,192,0,1,,,,,,,,0,81,0,,
68592,note_on,32,0,2,,,,,,,,0,72,0,,
68592,note_on,32,0,3,,,,,,,,0,60,0,,
68592,note_on,174,0,4,,,,,,,,0,57,0,,
68600,note_on,8,0,3,,,,,,,,0,65,80,,
68600,note_on,8,0,2,,,,,,,,0,69,80,,
68632,note_on,32,0,2,,,,,,,,0,69,0,,
68632,note_on,32,0,3,,,,,,,,0,65,0,,
68640,control_change,0,0,4,,,,,,,,0,,,64,0
68640,note_on,0,0,1,,,,,,,,0,81,80,,
68640,note_on,48,0,4,,,,,,,,0,53,80,,
68640,control_change,48,0,1,,,,,,,,0,,,64,127
68680,note_on,48,0,3,,,,,,,,0,65,63,,
68688,note_on,56,0,2,,,,,,,,0,69,61,,
68712,note_on,32,0,3,,,,,,,,0,65,0,,
68720,note_on,0,0,3,,,,,,,,0,61,63,,
68720,note_on,8,0,3,,,,,,,,0,64,63,,
68733,note_on,45,0,2,,,,,,,,0,69,0,,
68736,note_on,3,0,2,,,,,,,,0,73,61,,
68736,note_on,0,0,2,,,,,,,,0,70,61,,
68752,note_on,32,0,3,,,,,,,,0,61,0,,
68752,note_on,0,0,3,,,,,,,,0,64,0,,
68760,note_on,8,0,3,,,,,,,,0,65,63,,
68781,note_on,0,0,2,,,,,,,,0,73,0,,
68781,note_on,45,0,2,,,,,,,,0,70,0,,
68784,note_on,3,0,2,,,,,,,,0,69,61,,
68792,note_on,32,0,3,,,,,,,,0,65,0,,
68800,note_on,8,0,3,,,,,,,,0,61,63,,
68800,note_on,0,0,3,,,,,,,,0,64,63,,
68829,note_on,45,0,2,,,,,,,,0,69,0,,
68832,note_on,0,0,2,,,,,,,,0,73,61,,
68832,note_on,0,0,3,,,,,,,,0,61,0,,
68832,note_on,32,0,3,,,,,,,,0,64,0,,
68832,note_on,3,0,2,,,,,,,,0,70,61,,
68832,note_on,192,0,1,,,,,,,,0,81,0,,
68840,note_on,8,0,3,,,,,,,,0,65,63,,
68872,note_on,32,0,3,,,,,,,,0,65,0,,
68876,control_change,44,0,1,,,,,,,,0,,,64,0
68877,note_on,45,0,2,,,,,,,,0,73,0,,
68877,note_on,0,0,2,,,,,,,,0,70,0,,
68880,note_on,8,0,3,,,,,,,,0,61,63,,
68880,note_on,4,0,1,,,,,,,,0,78,80,,
68880,note_on,0,0,3,,,,,,,,0,64,63,,
68888,control_change,8,0,1,,,,,,,,0,,,64,127
68912,note_on,0,0,3,,,,,,,,0,61,0,,
68912,note_on,32,0,3,,,,,,,,0,64,0,,
68920,note_on,8,0,3,,,,,,,,0,65,63,,
68928,note_on,51,0,2,,,,,,,,0,69,61,,
68952,note_on,32,0,3,,,,,,,,0,65,0,,
68960,note_on,0,0,3,,,,,,,,0,64,63,,
68960,note_on,8,0,3,,,,,,,,0,61,63,,
68973,note_on,45,0,2,,,,,,,,0,69,0,,
68976,note_on,0,0,2,,,,,,,,0,73,61,,
68976,note_on,3,0,2,,,,,,,,0,70,61,,
68992,note_on,32,0,3,,,,,,,,0,64,0,,
68992,note_on,0,0,3,,,,,,,,0,61,0,,
69000,note_on,8,0,3,,,,,,,,0,65,63,,
69021,note_on,0,0,2,,,,,,,,0,70,0,,
69021,note_on,45,0,2,,,,,,,,0,73,0,,
69024,note_on,3,0,2,,,,,,,,0,69,61,,
69032,note_on,32,0,3,,,,,,,,0,65,0,,
69040,note_on,0,0,3,,,,,,,,0,64,63,,
69040,note_on,8,0,3,,,,,,,,0,61,63,,
69069,note_on,45,0,2,,,,,,,,0,69,0,,
69072,note_on,184,0,1,,,,,,,,0,78,0,,
69072,note_on,0,0,3,,,,,,,,0,61,0,,
69072,note_on,3,0,2,,,,,,,,0,73,61,,
69072,note_on,32,0,3,,,,,,,,0,64,0,,
69072,note_on,0,0,2,,,,,,,,0,70,61,,
69080,note_on,8,0,3,,,,,,,,0,65,63,,
69112,note_on,32,0,3,,,,,,,,0,65,0,,
69117,note_on,45,0,2,,,,,,,,0,70,0,,
69117,note_on,0,0,2,,,,,,,,0,73,0,,
69119,control_change,47,0,1,,,,,,,,0,,,64,0
69120,note_on,8,0,3,,,,,,,,0,61,63,,
69120,note_on,1,0,1,,,,,,,,0,79,80,,
69120,note_on,0,0,3,,,,,,,,0,64,63,,
69129,control_change,9,0,1,,,,,,,,0,,,64,127
69152,note_on,0,0,3,,,,,,,,0,61,0,,
69152,note_on,32,0,3,,,,,,,,0,64,0,,
69160,note_on,8,0,3,,,,,,,,0,65,63,,
69168,note_on,51,0,2,,,,,,,,0,69,61,,
69192,note_on,32,0,3,,,,,,,,0,65,0,,
69200,note_on,0,0,3,,,,,,,,0,64,63,,
69200,note_on,8,0,3,,,,,,,,0,61,63,,
69213,note_on,45,0,2,,,,,,,,0,69,0,,
69216,note_on,0,0,2,,,,,,,,0,70,61,,
69216,note_on,576,0,4,,,,,,,,0,53,0,,
69216,note_on,3,0,2,,,,,,,,0,73,61,,
69232,note_on,0,0,3,,,,,,,,0,61,0,,
69232,note_on,32,0,3,,,,,,,,0,64,0,,
69240,note_on,8,0,3,,,,,,,,0,65,63,,
69261,note_on,45,0,2,,,,,,,,0,70,0,,
69261,note_on,0,0,2,,,,,,,,0,73,0,,
69264,note_on,3,0,2,,,,,,,,0,69,61,,
69272,note_on,32,0,3,,,,,,,,0,65,0,,
69280,note_on,0,0,3,,,,,,,,0,64,63,,
69280,note_on,8,0,3,,,,,,,,0,61,63,,
69309,note_on,45,0,2,,,,,,,,0,69,0,,
69312,note_on,183,0,1,,,,,,,,0,79,0,,
69312,note_on,0,0,2,,,,,,,,0,73,61,,
69312,note_on,3,0,2,,,,,,,,0,70,61,,
69312,note_on,32,0,3,,,,,,,,0,64,0,,
69312,note_on,0,0,3,,,,,,,,0,61,0,,
69320,note_on,8,0,3,,,,,,,,0,65,63,,
69352,note_on,32,0,3,,,,,,,,0,65,0,,
69357,note_on,0,0,2,,,,,,,,0,70,0,,
69357,note_on,45,0,2,,,,,,,,0,73,0,,
69360,note_on,48,0,1,,,,,,,,0,80,80,,
69360,note_on,144,0,4,,,,,,,,0,58,80,,
69361,control_change,1,0,1,,,,,,,,0,,,64,0
69372,control_change,11,0,1,,,,,,,,0,,,64,127
69400,note_on,48,0,3,,,,,,,,0,65,63,,
69408,note_on,51,0,2,,,,,,,,0,69,61,,
69432,note_on,32,0,3,,,,,,,,0,65,0,,
69440,note_on,8,0,3,,,,,,,,0,64,63,,
69440,note_on,0,0,3,,,,,,,,0,61,63,,
69453,note_on,45,0,2,,,,,,,,0,69,0,,
69456,note_on,0,0,2,,,,,,,,0,73,61,,
69456,note_on,3,0,2,,,,,,,,0,70,61,,
69472,note_on,32,0,3,,,,,,,,0,61,0,,
69472,note_on,0,0,3,,,,,,,,0,64,0,,
69480,note_on,8,0,3,,,,,,,,0,65,63,,
69501,note_on,45,0,2,,,,,,,,0,73,0,,
69501,note_on,0,0,2,,,,,,,,0,70,0,,
69504,note_on,3,0,2,,,,,,,,0,69,61,,
69512,note_on,32,0,3,,,,,,,,0,65,0,,
69520,note_on,8,0,3,,,,,,,,0,61,63,,
69520,note_on,0,0,3,,,,,,,,0,64,63,,
69549,note_on,45,0,2,,,,,,,,0,69,0,,
69552,note_on,32,0,3,,,,,,,,0,64,0,,
69552,note_on,0,0,2,,,,,,,,0,70,61,,
69552,note_on,0,0,3,,,,,,,,0,61,0,,
69552,note_on,3,0,2,,,,,,,,0,73,61,,
69552,note_on,180,0,1,,,,,,,,0,80,0,,
69560,note_on,8,0,3,,,,,,,,0,65,63,,
69592,note_on,32,0,3,,,,,,,,0,65,0,,
69596,control_change,44,0,1,,,,,,,,0,,,64,0
69597,note_on,0,0,2,,,,,,,,0,73,0,,
69597,note_on,45,0,2,,,,,,,,0,70,0,,
69600,note_on,0,0,3,,,,,,,,0,61,63,,
69600,note_on,8,0,3,,,,,,,,0,64,63,,
69600,note_on,4,0,1,,,,,,,,0,79,80,,
69607,control_change,7,0,1,,,,,,,,0,,,64,127
69632,note_on,0,0,3,,,,,,,,0,64,0,,
69632,note_on,32,0,3,,,,,,,,0,61,0,,
69640,note_on,8,0,3,,,,,,,,0,65,63,,
69648,note_on,51,0,2,,,,,,,,0,69,61,,
69672,note_on,32,0,3,,,,,,,,0,65,0,,
69680,note_on,8,0,3,,,,,,,,0,64,63,,
69680,note_on,0,0,3,,,,,,,,0,61,63,,
69693,note_on,45,0,2,,,,,,,,0,69,0,,
69696,note_on,0,0,2,,,,,,,,0,73,61,,
69696,note_on,3,0,2,,,,,,,,0,70,61,,
69712,note_on,32,0,3,,,,,,,,0,61,0,,
69712,note_on,0,0,3,,,,,,,,0,64,0,,
69720,note_on,8,0,3,,,,,,,,0,65,63,,
69741,note_on,45,0,2,,,,,,,,0,73,0,,
69741,note_on,0,0,2,,,,,,,,0,70,0,,
69744,note_on,3,0,2,,,,,,,,0,69,61,,
69752,note_on,32,0,3,,,,,,,,0,65,0,,
69760,note_on,8,0,3,,,,,,,,0,61,63,,
69760,note_on,0,0,3,,,,,,,,0,64,63,,
69789,note_on,45,0,2,,,,,,,,0,69,0,,
69792,note_on,32,0,3,,,,,,,,0,64,0,,
69792,note_on,3,0,2,,,,,,,,0,70,61,,
69792,note_on,185,0,1,,,,,,,,0,79,0,,
69792,note_on,0,0,2,,,,,,,,0,73,61,,
69792,note_on,0,0,3,,,,,,,,0,61,0,,
69800,note_on,8,0,3,,,,,,,,0,65,63,,
69832,note_on,32,0,3,,,,,,,,0,65,0,,
69837,note_on,45,0,2,,,,,,,,0,73,0,,
69837,control_change,45,0,1,,,,,,,,0,,,64,0
69837,note_on,0,0,2,,,,,,,,0,70,0,,
69840,note_on,3,0,1,,,,,,,,0,77,80,,
69840,note_on,8,0,3,,,,,,,,0,61,63,,
69840,note_on,0,0,3,,,,,,,,0,64,63,,
69854,control_change,14,0,1,,,,,,,,0,,,64,127
69872,note_on,0,0,3,,,,,,,,0,61,0,,
69872,note_on,32,0,3,,,,,,,,0,64,0,,
69880,note_on,8,0,3,,,,,,,,0,65,63,,
69888,note_on,51,0,2,,,,,,,,0,69,61,,
69912,note_on,32,0,3,,,,,,,,0,65,0,,
69920,note_on,0,0,3,,,,,,,,0,61,63,,
69920,note_on,8,0,3,,,,,,,,0,64,63,,
69933,note_on,45,0,2,,,,,,,,0,69,0,,
69936,note_on,3,0,2,,,,,,,,0,70,61,,
69936,note_on,0,0,2,,,,,,,,0,73,61,,
69936,note_on,576,0,4,,,,,,,,0,58,0,,
69952,note_on,0,0,3,,,,,,,,0,64,0,,
69952,note_on,32,0,3,,,,,,,,0,61,0,,
69960,note_on,8,0,3,,,,,,,,0,65,63,,
69981,note_on,45,0,2,,,,,,,,0,73,0,,
69981,note_on,0,0,2,,,,,,,,0,70,0,,
69984,note_on,3,0,2,,,,,,,,0,69,61,,
69992,note_on,32,0,3,,,,,,,,0,65,0,,
70000,note_on,0,0,3,,,,,,,,0,61,63,,
70000,note_on,8,0,3,,,,,,,,0,64,63,,
70029,note_on,45,0,2,,,,,,,,0,69,0,,
70032,note_on,0,0,3,,,,,,,,0,64,0,,
70032,note_on,0,0,2,,,,,,,,0,73,61,,
70032,note_on,178,0,1,,,,,,,,0,77,0,,
70032,note_on,32,0,3,,,,,,,,0,61,0,,
70032,note_on,3,0,2,,,,,,,,0,70,61,,
70040,note_on,8,0,3,,,,,,,,0,65,63,,
70072,note_on,32,0,3,,,,,,,,0,65,0,,
70077,note_on,45,0,2,,,,,,,,0,73,0,,
70077,note_on,0,0,2,,,,,,,,0,70,0,,
70080,note_on,0,0,4,,,,,,,,0,53,88,,
70080,control_change,48,0,1,,,,,,,,0,,,64,0
70080,note_on,0,0,1,,,,,,,,0,84,80,,
70080,control_change,144,0,4,,,,,,,,0,,,64,127
70128,note_on,51,0,2,,,,,,,,0,69,64,,
70128,note_on,56,0,3,,,,,,,,0,65,64,,
70173,note_on,45,0,3,,,,,,,,0,65,0,,
70173,note_on,45,0,2,,,,,,,,0,69,0,,
70176,note_on,3,0,3,,,,,,,,0,57,64,,
70176,note_on,0,0,3,,,,,,,,0,60,64,,
70176,note_on,3,0,2,,,,,,,,0,72,64,,
70221,note_on,0,0,3,,,,,,,,0,57,0,,
70221,note_on,45,0,3,,,,,,,,0,60,0,,
70221,note_on,45,0,2,,,,,,,,0,72,0,,
70224,note_on,3,0,3,,,,,,,,0,65,64,,
70224,note_on,3,0,2,,,,,,,,0,69,64,,
70269,note_on,45,0,3,,,,,,,,0,65,0,,
70269,note_on,45,0,2,,,,,,,,0,69,0,,
70272,note_on,0,0,3,,,,,,,,0,57,64,,
70272,note_on,3,0,3,,,,,,,,0,60,64,,
70272,note_on,3,0,2,,,,,,,,0,72,64,,
70272,note_on,192,0,4,,,,,,,,0,53,0,,
70315,control_change,43,0,4,,,,,,,,0,,,64,0
70317,note_on,45,0,2,,,,,,,,0,72,0,,
70317,note_on,45,0,3,,,,,,,,0,57,0,,
70317,note_on,0,0,3,,,,,,,,0,60,0,,
70320,note_on,3,0,2,,,,,,,,0,69,64,,
70320,note_on,5,0,4,,,,,,,,0,52,88,,
70338,control_change,18,0,4,,,,,,,,0,,,64,127
70352,note_on,32,0,2,,,,,,,,0,69,0,,
70360,note_on,8,0,2,,,,,,,,0,72,64,,
70368,note_on,51,0,3,,,,,,,,0,65,64,,
70392,note_on,32,0,2,,,,,,,,0,72,0,,
70400,note_on,8,0,2,,,,,,,,0,69,64,,
70413,note_on,45,0,3,,,,,,,,0,65,0,,
70416,note_on,0,0,3,,,,,,,,0,57,64,,
70416,note_on,3,0,3,,,,,,,,0,60,64,,
70432,note_on,32,0,2,,,,,,,,0,69,0,,
70440,note_on,8,0,2,,,,,,,,0,72,64,,
70461,note_on,0,0,3,,,,,,,,0,60,0,,
70461,note_on,45,0,3,,,,,,,,0,57,0,,
70464,note_on,3,0,3,,,,,,,,0,65,64,,
70472,note_on,32,0,2,,,,,,,,0,72,0,,
70480,note_on,8,0,2,,,,,,,,0,69,64,,
70509,note_on,45,0,3,,,,,,,,0,65,0,,
70512,note_on,3,0,3,,,,,,,,0,60,64,,
70512,note_on,32,0,2,,,,,,,,0,69,0,,
